Team ID , Team  , Region , Country , Track , Kind , Size , Status , Year , Section
2519,UST_Beijing,Asia,China,Food & Nutrition,Collegiate,40,Accepted,2017,undergrad
2537,UST_Beijing,Asia,China,Food & Nutrition,Collegiate,32,Accepted,2018,undergrad
1388,USyd-Australia,Asia,Australia,Foundational Advance,Collegiate,7,Accepted,2014,overgrad
2522,US_AFRL_CarrollHS,North America,United States,High School,High_school,20,Accepted,2017,high_school
2594,US_AFRL_CarrollHS,North America,United States,High School,High_school,22,Accepted,2018,high_school
3145,US_AFRL_CarrollHS,North America,United States,High School,High_school,17,Accepted,2019,high_school
1487,UT-Dallas,North America,United States,Health & Medicine,Collegiate,10,Accepted,2014,overgrad
1966,UT-Knoxville,North America,United States,Manufacturing,Collegiate,15,Accepted,2016,undergrad
2451,UT-Knoxville,North America,United States,Manufacturing,Collegiate,16,Accepted,2017,undergrad
2742,UT-Knoxville,North America,United States,Environment,Collegiate,20,Accepted,2018,undergrad
313,UT-Tokyo,Asia,Japan,Information Processing,Collegiate,35,Accepted,2010,iGEM
518,UT-Tokyo,Asia,Japan,Manufacturing,Collegiate,23,Accepted,2011,iGEM
778,UT-Tokyo,Asia,Japan,Food & Energy,Collegiate,23,Accepted,2012,iGEM
1124,UT-Tokyo,Asia,Japan,New Application,Collegiate,32,Accepted,2013,undergrad
1461,UT-Tokyo,Asia,Japan,Information Processing,Collegiate,24,Accepted,2014,undergrad
1631,UT-Tokyo,Asia,Japan,Information Processing,Collegiate,14,Accepted,2015,undergrad
2070,UT-Tokyo,Asia,Japan,Information Processing,Collegiate,13,Accepted,2016,undergrad
791,UT-Tokyo-Software,Asia,Japan,Software Tools,Collegiate,9,Accepted,2012,iGEM
89,Utah_State,North America,United States,,Collegiate,12,Accepted,2008,iGEM
208,Utah_State,North America,United States,Manufacturing,Collegiate,19,Accepted,2009,iGEM
390,Utah_State,North America,United States,Manufacturing,Collegiate,9,Accepted,2010,iGEM
654,Utah_State,North America,United States,Manufacturing,Collegiate,11,Accepted,2011,iGEM
844,Utah_State,North America,United States,Manufacturing,Collegiate,15,Accepted,2012,iGEM
1162,Utah_State,North America,United States,Manufacturing,Collegiate,8,Accepted,2013,undergrad
1418,Utah_State,North America,United States,Manufacturing,Collegiate,13,Accepted,2014,overgrad
1820,Utah_State,North America,United States,Manufacturing,Collegiate,11,Accepted,2015,overgrad
3217,UTArlingtonTexasUSA,North America,United States,Environment,Collegiate,18,Accepted,2019,overgrad
467,UTAustin,North America,,,Collegiate,6,Accepted,2006,iGEM
482,UTAustin,North America,,,Collegiate,6,Accepted,2005,iGEM
492,UTAustin,North America,,,Collegiate,17,Accepted,2004,iGEM
815,UTBC-RDCongo,Europe,"Congo, The Democratic Republic Of The",Environment,Collegiate,9,Accepted,2012,iGEM
412,UTDallas,North America,United States,Environment,Collegiate,7,Accepted,2010,iGEM
813,UTK-Knoxville,North America,United States,New Application,Collegiate,9,Accepted,2012,iGEM
1048,UTK-Knoxville,North America,United States,Environment,Collegiate,8,Accepted,2013,undergrad
1496,UTK-Knoxville,North America,United States,Measurement,Collegiate,7,Withdrawn,2014,undergrad
3804,UTokyo,Asia,Japan,Therapeutics,Collegiate,20,Accepted,2021,undergrad
4238,UTokyo,Asia,Japan,Foundational Advance,Collegiate,21,Accepted,2022,undergrad
4803,UTokyo,Asia,Japan,Foundational Advance,Collegiate,21,Accepted,2023,undergrad
672,UTP-Panama,Latin America,Panama,Food & Energy,Collegiate,20,Accepted,2011,iGEM
636,UTP-Poland,Europe,Poland,,Collegiate,2,Withdrawn,2011,iGEM
951,UTP-Software,Latin America,Panama,Software Tools,Collegiate,8,Accepted,2012,iGEM
937,UTPreneur,Latin America,Panama,,Collegiate,8,Accepted,2012,iGEM
2351,Utrecht,Europe,Netherlands,Diagnostics,Collegiate,21,Accepted,2017,undergrad
2736,Utrecht,Europe,Netherlands,Environment,Collegiate,14,Accepted,2018,undergrad
3339,UTTyler,North America,United States,Diagnostics,Collegiate,7,Accepted,2020,undergrad
569,UT_Dallas,North America,United States,Health & Medicine,Collegiate,13,Accepted,2011,iGEM
876,UT_Dallas,North America,United States,Information Processing,Collegiate,13,Accepted,2012,iGEM
1214,UT_Dallas,North America,United States,Health & Medicine,Collegiate,11,Accepted,2013,undergrad
3443,UUlm,Europe,Germany,Environment,Collegiate,17,Accepted,2020,undergrad
4707,UVU-Utah,North America,United States,Bioremediation,Collegiate,15,Accepted,2023,overgrad
3265,UZurich,Europe,Switzerland,New Application,Collegiate,7,Accepted,2019,overgrad
3610,UZurich,Europe,Switzerland,New Application,Collegiate,13,Accepted,2020,undergrad
3989,UZurich,Europe,Switzerland,New Application,Collegiate,19,Accepted,2021,overgrad
4387,UZurich,Europe,Switzerland,Therapeutics,Collegiate,24,Accepted,2022,overgrad
4662,UZurich,Europe,Switzerland,Therapeutics,Collegiate,19,Accepted,2023,overgrad
2490,U_of_Guelph,North America,Canada,Manufacturing,Collegiate,9,Accepted,2017,overgrad
30,Valencia,Europe,Spain,Foundational Research,Collegiate,16,Accepted,2007,iGEM
141,Valencia,Europe,Spain,,Collegiate,14,Accepted,2008,iGEM
222,Valencia,Europe,Spain,New Application,Collegiate,19,Accepted,2009,iGEM
401,Valencia,Europe,Spain,Food & Energy,Collegiate,16,Accepted,2010,iGEM
465,Valencia,Europe,,,Collegiate,17,Accepted,2006,iGEM
565,Valencia,Europe,Spain,Environment,Collegiate,19,Accepted,2011,iGEM
754,Valencia,Europe,Spain,Food & Energy,Collegiate,17,Accepted,2012,iGEM
1158,Valencia-CIPF,Europe,Spain,Environment,Collegiate,11,Accepted,2013,overgrad
763,Valencia_Biocampus,Europe,Spain,New Application,Collegiate,32,Accepted,2012,iGEM
1112,Valencia_Biocampus,Europe,Spain,New Application,Collegiate,23,Accepted,2013,undergrad
1468,Valencia_Biocampus,Europe,Spain,Measurement,Collegiate,18,Accepted,2014,undergrad
1554,Valencia_UPV,Europe,Spain,Environment,Collegiate,18,Accepted,2014,undergrad
1742,Valencia_UPV,Europe,Spain,Information Processing,Collegiate,20,Accepted,2015,undergrad
2017,Valencia_UPV,Europe,Spain,Food & Nutrition,Collegiate,17,Accepted,2016,undergrad
2269,Valencia_UPV,Europe,Spain,Food & Nutrition,Collegiate,28,Accepted,2017,undergrad
2656,Valencia_UPV,Europe,Spain,New Application,Collegiate,20,Accepted,2018,undergrad
1322,Vanderbilt,North America,United States,Manufacturing,Collegiate,29,Accepted,2014,undergrad
1673,Vanderbilt,North America,United States,Foundational Advance,Collegiate,9,Accepted,2015,undergrad
2005,Vanderbilt,North America,United States,Foundational Advance,Collegiate,11,Accepted,2016,undergrad
1345,Vanderbilt_MF,North America,United States,Microfluidics,Collegiate,7,Accepted,2014,undergrad
1449,Vanderbilt_Software,North America,United States,Software,Collegiate,11,Accepted,2014,undergrad
2006,Vanderbilt_Software,North America,United States,,Collegiate,4,Withdrawn,2016,undergrad
674,VCU,North America,United States,Foundational Advance,Collegiate,6,Accepted,2011,iGEM
235,VictoriaBC,North America,Canada,Manufacturing,Collegiate,8,Accepted,2009,iGEM
340,VictoriaBC,North America,Canada,Information Processing,Collegiate,5,Withdrawn,2010,iGEM
1490,VictoriaBC,North America,Canada,Community Labs,Community_lab,7,Withdrawn,2014,collegiate
254,Victoria_Australia,Asia,Australia,Manufacturing,Collegiate,13,Accepted,2009,iGEM
3155,Victoria_Wellington,Asia,New Zealand,Energy,Collegiate,15,Accepted,2019,overgrad
4050,Victoria_Wellington,Asia,New Zealand,Therapeutics,Collegiate,15,Accepted,2021,overgrad
1773,Vilnius-Lithuania,Europe,Lithuania,Foundational Advance,Collegiate,9,Accepted,2015,undergrad
1983,Vilnius-Lithuania,Europe,Lithuania,Therapeutics,Collegiate,20,Accepted,2016,undergrad
2259,Vilnius-Lithuania,Europe,Lithuania,Foundational Advance,Collegiate,18,Accepted,2017,undergrad
2622,Vilnius-Lithuania,Europe,Lithuania,Foundational Advance,Collegiate,19,Accepted,2018,undergrad
3032,Vilnius-Lithuania,Europe,Lithuania,Foundational Advance,Collegiate,17,Accepted,2019,undergrad
3416,Vilnius-Lithuania,Europe,Lithuania,Environment,Collegiate,16,Accepted,2020,undergrad
3904,Vilnius-Lithuania,Europe,Lithuania,Therapeutics,Collegiate,17,Accepted,2021,undergrad
4380,Vilnius-Lithuania,Europe,Lithuania,Environment,Collegiate,16,Accepted,2022,undergrad
4719,Vilnius-Lithuania,Europe,Lithuania,Biomanufacturing,Collegiate,15,Accepted,2023,undergrad
2621,Vilnius-Lithuania-OG,Europe,Lithuania,Foundational Advance,Collegiate,14,Accepted,2018,overgrad
11,Virginia,North America,Usa,Energy,Collegiate,11,Accepted,2007,iGEM
156,Virginia,North America,United States,,Collegiate,9,Accepted,2008,iGEM
231,Virginia,North America,United States,Environment,Collegiate,7,Accepted,2009,iGEM
635,Virginia,North America,United States,Health & Medicine,Collegiate,7,Accepted,2011,iGEM
732,Virginia,North America,United States,Health & Medicine,Collegiate,9,Accepted,2012,iGEM
1011,Virginia,North America,United States,Foundational Advance,Collegiate,15,Accepted,2013,undergrad
1357,Virginia,North America,United States,Environment,Collegiate,13,Accepted,2014,undergrad
1600,Virginia,North America,United States,Health & Medicine,Collegiate,12,Accepted,2015,undergrad
1879,Virginia,North America,United States,Environment,Collegiate,13,Accepted,2016,undergrad
2272,Virginia,North America,United States,Environment,Collegiate,10,Accepted,2017,undergrad
2535,Virginia,North America,United States,Manufacturing,Collegiate,14,Accepted,2018,undergrad
3192,Virginia,North America,United States,Environment,Collegiate,13,Accepted,2019,undergrad
3615,Virginia,North America,United States,Manufacturing,Collegiate,13,Accepted,2020,undergrad
3975,Virginia,North America,United States,Manufacturing,Collegiate,13,Accepted,2021,undergrad
4477,Virginia,North America,United States,Diagnostics,Collegiate,13,Accepted,2022,undergrad
4853,Virginia,North America,United States,Therapeutics,Collegiate,12,Accepted,2023,undergrad
264,Virginia_Commonwealth,North America,United States,Foundational Advance,Collegiate,12,Accepted,2009,iGEM
17,Virginia_Tech,North America,Usa,Medical,Collegiate,7,Accepted,2007,iGEM
555,Virginia_Tech,North America,United States,Foundational Advance,Collegiate,15,Accepted,2011,iGEM
303,Virginia_United,North America,United States,Information Processing,Collegiate,28,Accepted,2010,iGEM
1488,Virtus-Parva_Mexico,Latin America,Mexico,New Application,Collegiate,13,Accepted,2014,undergrad
4625,VITVellore,Asia,India,Environment,Collegiate,21,Accepted,2023,undergrad
513,VIT_Vellore,Asia,India,Health & Medicine,Collegiate,8,Accepted,2011,iGEM
728,VIT_Vellore,Asia,India,Food & Energy,Collegiate,13,Accepted,2012,iGEM
2775,VIT_Vellore,Asia,India,Environment,Collegiate,17,Accepted,2018,undergrad
3053,VIT_Vellore,Asia,India,Therapeutics,Collegiate,19,Accepted,2019,undergrad
3438,VIT_Vellore,Asia,India,,Collegiate,1,Withdrawn,2020,Unspecified
4372,VIT_Vellore,Asia,India,Environment,Collegiate,22,Accepted,2022,undergrad
304,VT-ENSIMAG_Biosecurity,North America,United States,Software Tools,Collegiate,8,Accepted,2010,iGEM
4663,WageningenUR,Europe,Netherlands,Agriculture,Collegiate,21,Accepted,2023,overgrad
546,Wageningen_UR,Europe,Netherlands,Foundational Advance,Collegiate,19,Accepted,2011,iGEM
883,Wageningen_UR,Europe,Netherlands,Health & Medicine,Collegiate,16,Accepted,2012,iGEM
1023,Wageningen_UR,Europe,Netherlands,Manufacturing,Collegiate,11,Accepted,2013,overgrad
1493,Wageningen_UR,Europe,Netherlands,Food & Nutrition,Collegiate,21,Accepted,2014,overgrad
1913,Wageningen_UR,Europe,Netherlands,Food & Nutrition,Collegiate,24,Accepted,2016,overgrad
2387,Wageningen_UR,Europe,Netherlands,Diagnostics,Collegiate,20,Accepted,2017,overgrad
3286,Wageningen_UR,Europe,Netherlands,Food & Nutrition,Collegiate,24,Accepted,2019,overgrad
3747,Wageningen_UR,Europe,Netherlands,Environment,Collegiate,27,Accepted,2021,overgrad
4244,Wageningen_UR,Europe,Netherlands,Diagnostics,Collegiate,24,Accepted,2022,overgrad
1259,WalthamHS_BioHawks,North America,United States,Manufacturing(P),High_school,14,Accepted,2014,iGEM
2755,Wang_Li_China,Asia,Unspecified,High School,High_school,1,Withdrawn,2018,high_school
699,WarrenCentral_WCC_IN,North America,United States,,High_school,11,Accepted,2012,iGEM
659,WarrenCIndpls_IN-HS,North America,United States,,High_school,1,Accepted,2011,iGEM
103,Warsaw,Europe,Poland,,Collegiate,11,Accepted,2008,iGEM
177,Warsaw,Europe,Poland,Health/Medicine,Collegiate,18,Accepted,2009,iGEM
299,Warsaw,Europe,Poland,Foundational Advance,Collegiate,18,Accepted,2010,iGEM
528,Warsaw,Europe,Poland,Foundational Advance,Collegiate,12,Accepted,2011,iGEM
780,Warsaw,Europe,Poland,Foundational Advance,Collegiate,11,Accepted,2012,iGEM
1093,Warsaw,Europe,Poland,Food & Energy,Collegiate,23,Accepted,2013,undergrad
1459,Warsaw,Europe,Poland,New Application,Collegiate,21,Accepted,2014,undergrad
1442,Warwick,Europe,United Kingdom,Information Processing,Collegiate,13,Accepted,2014,undergrad
1855,Warwick,Europe,United Kingdom,Foundational Advance,Collegiate,14,Accepted,2015,undergrad
1994,Warwick,Europe,United Kingdom,Diagnostics,Collegiate,14,Accepted,2016,undergrad
2463,Warwick,Europe,United Kingdom,Foundational Advance,Collegiate,12,Accepted,2017,undergrad
2841,Warwick,Europe,United Kingdom,Environment,Collegiate,20,Accepted,2018,undergrad
3051,Warwick,Europe,United Kingdom,Environment,Collegiate,19,Accepted,2019,undergrad
3625,Warwick,Europe,United Kingdom,Diagnostics,Collegiate,15,Accepted,2020,undergrad
3752,Warwick,Europe,United Kingdom,Diagnostics,Collegiate,19,Accepted,2021,undergrad
4210,Warwick,Europe,United Kingdom,Environment,Collegiate,14,Accepted,2022,overgrad
4600,Warwick,Europe,United Kingdom,Biomanufacturing,Collegiate,11,Accepted,2023,undergrad
3580,Waseda,Asia,Japan,Information Processing,Collegiate,15,Accepted,2020,undergrad
520,Waseda-Japan,Asia,Japan,,Collegiate,12,Withdrawn,2011,iGEM
4158,Waseda_Tokyo,Asia,Japan,Foundational Advance,Collegiate,32,Accepted,2022,undergrad
215,Washington,North America,United States,Manufacturing,Collegiate,11,Accepted,2009,iGEM
314,Washington,North America,United States,Health & Medicine,Collegiate,29,Accepted,2010,iGEM
590,Washington,North America,United States,Food & Energy,Collegiate,30,Accepted,2011,iGEM
1232,Washington,North America,United States,New Application,Collegiate,23,Accepted,2013,overgrad
892,Washington,North America,United States,New Application,Collegiate,41,Accepted,2012,iGEM
1408,Washington,North America,United States,Foundational Advance,Collegiate,27,Accepted,2014,undergrad
1711,Washington,North America,United States,New Application,Collegiate,19,Accepted,2015,overgrad
2165,Washington,North America,United States,New Application,Collegiate,23,Accepted,2016,undergrad
2391,Washington,North America,United States,New Application,Collegiate,45,Accepted,2017,overgrad
2682,Washington,North America,United States,Foundational Advance,Collegiate,45,Accepted,2018,undergrad
3123,Washington,North America,United States,Foundational Advance,Collegiate,52,Accepted,2019,undergrad
4023,Washington,North America,United States,Environment,Collegiate,19,Accepted,2021,undergrad
4441,Washington,North America,United States,Diagnostics,Collegiate,23,Accepted,2022,undergrad
4821,Washington,North America,United States,Bioremediation,Collegiate,26,Accepted,2023,undergrad
253,Washington-Software,North America,United States,Software Tools,Collegiate,8,Accepted,2009,iGEM
962,Washington_U_St_Louis,North America,United States,,Collegiate,8,Accepted,2012,iGEM
394,WashU,North America,United States,Foundational Advance,Collegiate,11,Accepted,2010,iGEM
552,WashU,North America,United States,Food & Energy,Collegiate,12,Accepted,2011,iGEM
906,WashU,North America,United States,Food & Energy,Collegiate,8,Accepted,2012,iGEM
1169,WashU_StLouis,North America,United States,Environment,Collegiate,10,Accepted,2013,undergrad
1385,WashU_StLouis,North America,United States,Environment,Collegiate,8,Accepted,2014,undergrad
1605,WashU_StLouis,North America,United States,Food & Nutrition,Collegiate,14,Accepted,2015,undergrad
2135,WashU_StLouis,North America,United States,Environment,Collegiate,11,Accepted,2016,undergrad
2195,WashU_StLouis,North America,United States,Environment,Collegiate,9,Accepted,2017,undergrad
2663,WashU_StLouis,North America,United States,Food & Nutrition,Collegiate,7,Accepted,2018,overgrad
227,Wash_U,North America,United States,Food/Energy,Collegiate,16,Accepted,2009,iGEM
27,Waterloo,North America,Canada,Information Processing,Collegiate,39,Accepted,2007,iGEM
93,Waterloo,North America,Canada,,Collegiate,26,Accepted,2008,iGEM
241,Waterloo,North America,Canada,Foundational Advance,Collegiate,26,Accepted,2009,iGEM
359,Waterloo,North America,Canada,Health & Medicine,Collegiate,19,Accepted,2010,iGEM
576,Waterloo,North America,Canada,Foundational Advance,Collegiate,28,Accepted,2011,iGEM
790,Waterloo,North America,Canada,Foundational Advance,Collegiate,22,Accepted,2012,iGEM
1039,Waterloo,North America,Canada,Foundational Advance,Collegiate,32,Accepted,2013,overgrad
1323,Waterloo,North America,Canada,Health & Medicine,Collegiate,41,Accepted,2014,undergrad
1645,Waterloo,North America,Canada,Foundational Advance,Collegiate,41,Accepted,2015,overgrad
2137,Waterloo,North America,Canada,Foundational Advance,Collegiate,38,Accepted,2016,overgrad
2475,Waterloo,North America,Canada,Foundational Advance,Collegiate,27,Accepted,2017,overgrad
2573,Waterloo,North America,Canada,New Application,Collegiate,38,Accepted,2018,undergrad
2995,Waterloo,North America,Canada,Environment,Collegiate,38,Accepted,2019,undergrad
3381,Waterloo,North America,Canada,Manufacturing,Collegiate,38,Accepted,2020,undergrad
3843,Waterloo,North America,Canada,Diagnostics,Collegiate,54,Accepted,2021,undergrad
4393,Waterloo,North America,Canada,Manufacturing,Collegiate,46,Accepted,2022,overgrad
4704,Waterloo,North America,Canada,Agriculture,Collegiate,44,Accepted,2023,undergrad
795,Waterloo-E,North America,Canada,,Collegiate,16,Accepted,2012,iGEM
4748,Wego-Taipei,Asia,Taiwan,High School,High_school,20,Accepted,2023,high_school
114,WEGO_Taipei,Asia,Taiwan,,Collegiate,19,Withdrawn,2008,iGEM
4271,Wego_Taipei,Asia,Taiwan,High School,High_school,21,Accepted,2022,high_school
388,Weimar-Heidelberg_Arts,Europe,Germany,New Application,Collegiate,18,Accepted,2010,iGEM
1068,Wellesley_Desyne,North America,United States,Software Tools,Collegiate,12,Accepted,2013,undergrad
816,Wellesley_HCI,North America,United States,Software Tools,Collegiate,12,Accepted,2012,iGEM
1735,Wellesley_TheTech,North America,United States,Community Labs,Community_lab,15,Accepted,2015,collegiate
4842,WestCentral-HS,Asia,China,High School,Commercial,26,Accepted,2023,high_school
413,WesternU-Research_Ontario,North America,Canada,,Collegiate,15,Withdrawn,2010,iGEM
